Word,Pronunciation,Syllables,Frequency
NYMPHOMANIAC,"['N IH M', 'F OW', 'M EY', 'N IY', 'AE K']","['NYM', 'PHO', 'MA', 'NIAC']",54026
NYMPHS,['N IH M F S'],['NYMPHS'],471677
NYNEX,"['N AY', 'N EH K S']","['NY', 'NEX']",83219
NYQUIST,"['N AY', 'K W IH S T']","['NY', 'QUIST']",204287
NYSSA,"['N IH', 'S AH']","['NY', 'SSA']",134732
NYSTROM,"['N AY S', 'T R AH M']","['NYS', 'TROM']",151042
NYX,['N IH K S'],['NYX'],97647
OAD,"['OW', 'EY', 'D IY']",['OAD'],239909
OAHU,"['OW', 'AA', 'HH UW']","['OA', 'HU']",1981256
OAK,['OW K'],['OAK'],20577693
OAKAR,"['OW', 'K AA R']","['OA', 'KAR']",15934
OAKES,['OW K S'],"['OA', 'KES']",455988
OAKEY,"['OW', 'K IY']","['OA', 'KEY']",106809
OAKRIDGE,"['OW', 'K R IH JH']","['OA', 'KRID', 'GE']",224651
OAKS,['OW K S'],['OAKS'],5320404
OAKVILLE,"['OW', 'K V IH L']","['OA', 'KVI', 'LLE']",995931
OAKY,"['OW', 'K IY']","['OA', 'KY']",48176
OANA,"['OW', 'N AH']","['OA', 'NA']",29229
OANH,['OW N'],['OANH'],18353
OAR,['AO R'],['OAR'],904125
OARS,['AO R Z'],['OARS'],534885
OASES,"['OW', 'EY', 'S IY Z']","['OA', 'SES']",92726
OASIS,"['OW', 'EY', 'S IH S']","['OA', 'SIS']",9270498
OAT,['OW T'],['OAT'],767422
OATES,['OW T S'],"['OA', 'TES']",811570
OATH,['OW TH'],['OATH'],2684269
OATHS,['OW DH Z'],['OATHS'],483079
OATS,['OW T S'],['OATS'],1270000
OAXACA,"['OW', 'K S AH', 'K AH']","['OA', 'XA', 'CA']",654575
OBA,"['OW', 'B AH']","['O', 'BA']",239450
OBADIAH,"['OW', 'B AH', 'D AY', 'AH']","['O', 'BA', 'DIAH']",879661
OBAMA,"['OW', 'B AA', 'M AH']","['O', 'BA', 'MA']",565739
OBANDO,"['OW', 'B AE N', 'D OW']","['O', 'BAN', 'DO']",16278
OBARA,"['OW', 'B AA R', 'AH']","['O', 'BAR', 'A']",22685
OBDURATE,"['AA', 'B D ER', 'AH T']","['O', 'BDUR', 'ATE']",42505
OBEDIENCE,"['OW', 'B IY', 'D IY', 'AH N S']","['O', 'BE', 'DIE', 'NCE']",2384233
OBEDIENT,"['OW', 'B IY', 'D IY', 'AH N T']","['O', 'BE', 'DIENT']",603887
OBEDIENTLY,"['OW', 'B IY', 'D IY', 'AH N', 'T L IY']","['O', 'BE', 'DIENTLY']",177930
OBEID,"['OW', 'B AY D']","['O', 'BEID']",44605
OBEISANCE,"['OW', 'B EY', 'S AH N S']","['O', 'BEI', 'SA', 'NCE']",70421
OBER,"['OW', 'B ER']","['O', 'BER']",210716
OBERG,"['OW', 'B ER G']","['O', 'BERG']",141036
OBERHAUSEN,"['OW', 'B ER', 'HH AW', 'Z AH N']","['O', 'BER', 'HAU', 'SEN']",91678
OBERHOLTZER,"['OW', 'B ER', 'HH OW L', 'T Z ER']","['O', 'BER', 'HOLTZER']",21922
OBERLANDER,"['OW', 'B ER', 'L AH N', 'D ER']","['O', 'BER', 'LAN', 'DER']",42993
OBERLE,"['OW', 'B ER', 'AH L']","['O', 'BER', 'LE']",38328
OBERLIN,"['OW', 'B ER', 'L IH N']","['O', 'BER', 'LIN']",671450
OBERMAN,"['OW', 'B ER', 'M AH N']","['O', 'BER', 'MAN']",79591
OBERMEIER,"['OW', 'B ER', 'M AY', 'ER']","['O', 'BER', 'ME', 'IER']",16202
OBERMEYER,"['OW', 'B ER', 'M AY', 'ER']","['O', 'BER', 'MEY', 'ER']",185513
OBERON,"['OW', 'B ER', 'AA N']","['O', 'BER', 'ON']",511914
OBERST,"['OW', 'B ER S T']","['O', 'BERST']",87951
OBERSTAR,"['OW', 'B ER S', 'T AA R']","['O', 'BERS', 'TAR']",101669
OBERT,"['AA', 'B ER T']","['O', 'BERT']",118135
OBERWEIS,"['OW', 'B ER', 'W AY S']","['O', 'BER', 'WEIS']",29218
OBESE,"['OW', 'B IY S']","['O', 'BESE']",1673406
OBESITY,"['OW', 'B IY', 'S AH', 'T IY']","['O', 'BE', 'SI', 'TY']",5640025
OBEY,"['OW', 'B EY']","['O', 'BEY']",2820117
OBEYED,"['OW', 'B EY D']","['O', 'BEY', 'ED']",615636
OBEYING,"['OW', 'B EY', 'IH NG']","['O', 'BEY', 'ING']",387442
OBEYS,"['OW', 'B EY Z']","['O', 'BEYS']",242408
OBFUSCATE,"['AA', 'B F AH S', 'K EY T']","['O', 'BFUS', 'CATE']",121856
OBFUSCATION,"['AA', 'B F AH S', 'K EY', 'SH AH N']","['O', 'BFUS', 'CA', 'TION']",220178
OBIE,"['OW', 'B IY']","['O', 'BIE']",336927
OBISPO,"['OW', 'B IH S', 'P OW']","['O', 'BIS', 'PO']",1509863
OBIT,"['OW', 'B IH T']","['O', 'BIT']",629100
OBITS,"['OW', 'B IH T S']","['O', 'BITS']",618473
OBITUARIES,"['OW', 'B IH', 'CH UW', 'EH R', 'IY Z']","['O', 'BI', 'TUA', 'RIES']",7294410
OBITUARY,"['OW', 'B IH', 'CH UW', 'EH R', 'IY']","['O', 'BI', 'TUA', 'RY']",2304274
OBJECT,"['AA', 'B JH EH K T']","['O', 'BJECT']",69819261
OBJECTED,"['AH', 'B JH EH', 'K T AH D']","['O', 'BJEC', 'TED']",1014217
OBJECTING,"['AH', 'B JH EH', 'K T IH NG']","['O', 'BJEC', 'TING']",313049
OBJECTION,"['AH', 'B JH EH', 'K SH AH N']","['O', 'BJEC', 'TION']",3725086
OBJECTIONABLE,"['AH', 'B JH EH', 'K SH AH', 'N AH', 'B AH L']","['O', 'BJEC', 'TIO', 'NA', 'BLE']",4624110
OBJECTIONS,"['AH', 'B JH EH', 'K SH AH N Z']","['O', 'BJEC', 'TIONS']",2906693
OBJECTIVE,"['AH', 'B JH EH', 'K T IH V']","['O', 'BJEC', 'TIVE']",22472623
OBJECTIVELY,"['AA', 'B JH EH', 'K T IH', 'V L IY']","['O', 'BJEC', 'TI', 'VE', 'LY']",896169
OBJECTIVES,"['AH', 'B JH EH', 'K T IH V Z']","['O', 'BJEC', 'TI', 'VES']",25630605
OBJECTIVITY,"['AA', 'B JH EH', 'K T IH', 'V IH', 'T IY']","['O', 'BJEC', 'TI', 'VI', 'TY']",964042
OBJECTOR,"['AH', 'B JH EH', 'K T ER']","['O', 'BJEC', 'TOR']",271531
OBJECTORS,"['AH', 'B JH EH', 'K T ER Z']","['O', 'BJEC', 'TORS']",236524
OBJECTS,"['AA', 'B JH EH K T S']","['O', 'BJECTS']",33845165
OBLAST,"['AA', 'B L AE S T']","['O', 'BLAST']",567121
OBLATE,"['AA', 'B L EY T']","['O', 'BLATE']",86236
OBLIGATE,"['AA', 'B L AH', 'G EY T']","['O', 'BLI', 'GATE']",292551
OBLIGATED,"['AA', 'B L AH', 'G EY', 'T IH D']","['O', 'BLI', 'GA', 'TED']",1805015
OBLIGATES,"['AA', 'B L AH', 'G EY T S']","['O', 'BLI', 'GA', 'TES']",103045
OBLIGATING,"['AA', 'B L AH', 'G EY', 'T IH NG']","['O', 'BLI', 'GA', 'TING']",53621
OBLIGATION,"['AA', 'B L AH', 'G EY', 'SH AH N']","['O', 'BLI', 'GA', 'TION']",14122636
OBLIGATIONS,"['AA', 'B L AH', 'G EY', 'SH AH N Z']","['O', 'BLI', 'GA', 'TIONS']",11820453
OBLIGATORY,"['AH', 'B L IH', 'G AH', 'T AO R', 'IY']","['O', 'BLI', 'GA', 'TOR', 'Y']",1185319
OBLIGE,"['AH', 'B L AY JH']","['O', 'BLIGE']",403041
OBLIGED,"['AH', 'B L AY JH D']","['O', 'BLI', 'GED']",2519826
OBLIGES,"['AH', 'B L AY', 'JH IH Z']","['O', 'BLI', 'GES']",152360
OBLIGING,"['AH', 'B L AY', 'JH IH NG']","['O', 'BLI', 'GING']",153517
OBLIGINGLY,"['AH', 'B L AY', 'JH IH', 'NG L IY']","['O', 'BLI', 'GI', 'NGLY']",40959
OBLINGER,"['OW', 'B AH', 'L IH', 'NG ER']","['O', 'BLI', 'NGER']",21016
OBLIQUE,"['AH', 'B L IY K']","['O', 'BLI', 'QUE']",4027970
OBLIQUELY,"['AH', 'B L IY', 'K L IY']","['O', 'BLI', 'QUE', 'LY']",124524
OBLITERATE,"['AH', 'B L IH', 'T ER', 'EY T']","['O', 'BLI', 'TER', 'ATE']",174440
OBLITERATED,"['AH', 'B L IH', 'T ER', 'EY', 'T IH D']","['O', 'BLI', 'TER', 'A', 'TED']",278463
OBLITERATES,"['AH', 'B L IH', 'T ER', 'EY T S']","['O', 'BLI', 'TER', 'A', 'TES']",38488
OBLITERATING,"['AH', 'B L IH', 'T ER', 'EY', 'T IH NG']","['O', 'BLI', 'TER', 'A', 'TING']",66443
OBLITERATION,"['AH', 'B L IH', 'T ER', 'EY', 'SH AH N']","['O', 'BLI', 'TER', 'A', 'TION']",144315
OBLIVION,"['AH', 'B L IH', 'V IY', 'AH N']","['O', 'BLI', 'VION']",1441405
OBLIVIOUS,"['AH', 'B L IH', 'V IY', 'AH S']","['O', 'BLI', 'VI', 'OUS']",662553
OBLONG,"['AA', 'B L AO NG']","['O', 'BLONG']",574884
OBLOQUY,"['AO', 'B L AH', 'K W IY']","['O', 'BLO', 'QUY']",16002
OBNOXIOUS,"['AA', 'B N AA', 'K SH AH S']","['O', 'BNO', 'XI', 'OUS']",817052
OBOE,"['OW', 'B OW']","['O', 'BOE']",1106911
OBOIST,"['OW', 'B OW', 'AH S T']","['O', 'BOIST']",40649
OBON,"['OW', 'B AH N']","['O', 'BON']",15661
OBRECHT,"['OW', 'B R IH K T']","['O', 'BRECHT']",24627
OBREGON,"['AA', 'B R IH', 'G AH N']","['O', 'BRE', 'GON']",56685
OBRIEN,"['OW', 'B R AY', 'IH N']","['O', 'BRIEN']",244990
OBSCENE,"['AA', 'B S IY N']","['O', 'BSCENE']",1686451
OBSCENELY,"['AA', 'B S IY', 'N AH', 'L IY']","['O', 'BSCE', 'NE', 'LY']",76407
OBSCENITIES,"['AA', 'B S EH', 'N IH', 'T IY Z']","['O', 'BSCE', 'NI', 'TIES']",165026
OBSCENITY,"['AH', 'B S EH', 'N IH', 'T IY']","['O', 'BSCE', 'NI', 'TY']",507129
OBSCURE,"['AH B S', 'K Y UH R']","['OBS', 'CURE']",3177425
OBSCURED,"['AH B S', 'K Y UH R D']","['OBS', 'CU', 'RED']",754411
OBSCURES,"['AH B S', 'K Y UH R Z']","['OBS', 'CU', 'RES']",175975
OBSCURING,"['AH B S', 'K Y UH R', 'IH NG']","['OBS', 'CUR', 'ING']",206709
OBSCURITY,"['AH B S', 'K Y UH R', 'AH', 'T IY']","['OBS', 'CUR', 'I', 'TY']",574064
OBSEQUIOUS,"['AH', 'B S IY', 'K W IY', 'AH S']","['O', 'BSE', 'QUI', 'OUS']",81893
OBSERVABLE,"['AH', 'B Z ER', 'V AH', 'B AH L']","['O', 'BSER', 'VA', 'BLE']",1149409
OBSERVABLES,"['AH', 'B Z ER', 'V AH', 'B AH L Z']","['O', 'BSER', 'VA', 'BLES']",266449
OBSERVANCE,"['AH', 'B Z ER', 'V AH N S']","['O', 'BSER', 'VA', 'NCE']",1070245
OBSERVANCES,"['AH', 'B Z ER', 'V AH N', 'S IH Z']","['O', 'BSER', 'VA', 'NCES']",362290
OBSERVANT,"['AH', 'B Z ER', 'V AH N T']","['O', 'BSER', 'VANT']",353716
OBSERVATEUR,"['AA', 'B Z ER', 'V AH', 'T UH R']","['O', 'BSER', 'VA', 'TEUR']",28917
OBSERVATION,"['AA', 'B Z ER', 'V EY', 'SH AH N']","['O', 'BSER', 'VA', 'TION']",12217876
OBSERVATIONAL,"['AA', 'B Z ER', 'V EY', 'SH AH', 'N AH L']","['O', 'BSER', 'VA', 'TIO', 'NAL']",1232646
OBSERVATIONS,"['AA', 'B Z ER', 'V EY', 'SH AH N Z']","['O', 'BSER', 'VA', 'TIONS']",15118474
OBSERVATORIES,"['AH', 'B Z ER', 'V AH', 'T AO R', 'IY Z']","['O', 'BSER', 'VA', 'TOR', 'IES']",439138
OBSERVATORY,"['AH', 'B Z ER', 'V AH', 'T AO R', 'IY']","['O', 'BSER', 'VA', 'TOR', 'Y']",3940254
OBSERVE,"['AH', 'B Z ER V']","['O', 'BSE', 'RVE']",7556517
OBSERVED,"['AH', 'B Z ER V D']","['O', 'BSE', 'RVED']",23595635
OBSERVER,"['AH', 'B Z ER', 'V ER']","['O', 'BSER', 'VER']",9155080
OBSERVERS,"['AH', 'B Z ER', 'V ER Z']","['O', 'BSER', 'VERS']",4796192
OBSERVES,"['AH', 'B Z ER V Z']","['O', 'BSE', 'RVES']",1303947
OBSERVING,"['AH', 'B Z ER', 'V IH NG']","['O', 'BSER', 'VING']",4180478
OBSESS,"['AH', 'B S EH S']","['O', 'BSESS']",140562
OBSESSED,"['AH', 'B S EH S T']","['O', 'BSE', 'SSED']",1895576
OBSESSES,"['AH', 'B S EH', 'S IH Z']","['O', 'BSE', 'SSES']",23302
OBSESSING,"['AH', 'B S EH', 'S IH NG']","['O', 'BSE', 'SSING']",121466
OBSESSION,"['AH', 'B S EH', 'SH AH N']","['O', 'BSE', 'SSION']",2482377
OBSESSIONAL,"['AH', 'B S EH', 'SH AH', 'N AH L']","['O', 'BSE', 'SSIO', 'NAL']",25881
OBSESSIONS,"['AH', 'B S EH', 'SH AH N Z']","['O', 'BSE', 'SSIONS']",447052
OBSESSIVE,"['AH', 'B S EH', 'S IH V']","['O', 'BSE', 'SSIVE']",1294838
OBSESSIVELY,"['AA', 'B S EH', 'S IH', 'V L IY']","['O', 'BSE', 'SSI', 'VE', 'LY']",151034
OBSIDIAN,"['AH', 'B S IH', 'D IY', 'AH N']","['O', 'BSI', 'DIAN']",674636
OBSOLESCENCE,"['AA', 'B S AH', 'L EH', 'S AH N S']","['O', 'BSO', 'LES', 'CE', 'NCE']",413269
OBSOLESCENT,"['AA', 'B S AH', 'L EH', 'S AH N T']","['O', 'BSO', 'LES', 'CENT']",64138
OBSOLETE,"['AA', 'B S AH', 'L IY T']","['O', 'BSO', 'LETE']",3630687
OBSOLETES,"['AA', 'B S AH', 'L IY T S']","['O', 'BSO', 'LE', 'TES']",331639
OBST,['AA B S T'],['OBST'],104386
OBSTACLE,"['AA B S', 'T AH', 'K AH L']","['OBS', 'TA', 'CLE']",2213426
OBSTACLES,"['AA B S', 'T AH', 'K AH L Z']","['OBS', 'TA', 'CLES']",3908106
OBSTETRIC,"['AH B S', 'T EH', 'T R IH K']","['OBS', 'TE', 'TRIC']",462172
OBSTETRICAL,"['AH B S', 'T EH', 'T R IH', 'K AH L']","['OBS', 'TE', 'TRI', 'CAL']",206889
OBSTETRICIAN,"['AA B S', 'T AH', 'T R IH', 'SH AH N']","['OBS', 'TE', 'TRI', 'CIAN']",199754
OBSTETRICIANS,"['AA B S', 'T AH', 'T R IH', 'SH AH N Z']","['OBS', 'TE', 'TRI', 'CIANS']",454872
OBSTETRICS,"['AH B S', 'T EH', 'T R IH K S']","['OBS', 'TE', 'TRICS']",1746612
OBSTFELD,"['AA B S', 'T F EH L D']",['OBSTFELD'],50392
OBSTINACY,"['AA B S', 'T AH', 'N AH', 'S IY']","['OBS', 'TI', 'NA', 'CY']",91704
OBSTINATE,"['AA B S', 'T AH', 'N AH T']","['OBS', 'TI', 'NATE']",205140
OBSTREPEROUS,"['AH B S', 'T R EH', 'P ER', 'AH S']","['OBSTRE', 'PE', 'ROUS']",18986
OBSTRUCT,"['AH B S', 'T R AH K T']",['OBSTRUCT'],494816
OBSTRUCTED,"['AH B S', 'T R AH', 'K T IH D']","['OBSTRUC', 'TED']",410812
OBSTRUCTING,"['AH B S', 'T R AH', 'K T IH NG']","['OBSTRUC', 'TING']",321706
OBSTRUCTION,"['AH B S', 'T R AH', 'K SH AH N']","['OBSTRUC', 'TION']",1810593
OBSTRUCTIONISM,"['AH B S', 'T R AH', 'K SH AH', 'N IH', 'Z AH M']","['OBSTRUC', 'TIO', 'NI', 'SM']",34799
OBSTRUCTIONIST,"['AH B S', 'T R AH', 'K SH AH', 'N AH S T']","['OBSTRUC', 'TIO', 'NIST']",44245
OBSTRUCTIONISTS,"['AH B S', 'T R AH', 'K SH AH', 'N AH S T S']","['OBSTRUC', 'TIO', 'NISTS']",15188
OBSTRUCTIONS,"['AH B S', 'T R AH', 'K SH AH N Z']","['OBSTRUC', 'TIONS']",562728
OBSTRUCTIVE,"['AH B S', 'T R AH', 'K T IH V']","['OBSTRUC', 'TIVE']",811779
OBSTRUCTS,"['AH B S', 'T R AH K T S']",['OBSTRUCTS'],104392
OBTAIN,"['AH', 'B T EY N']","['O', 'BTAIN']",30672052
OBTAINABLE,"['AH', 'B T EY', 'N AH', 'B AH L']","['O', 'BTAI', 'NA', 'BLE']",542833
OBTAINED,"['AH', 'B T EY N D']","['O', 'BTAI', 'NED']",33486258
OBTAINING,"['AH', 'B T EY', 'N IH NG']","['O', 'BTAI', 'NING']",8683426
OBTAINS,"['AH', 'B T EY N Z']","['O', 'BTAINS']",1521339
OBTRUSIVE,"['AH', 'B T R UW', 'S IH V']","['O', 'BTRU', 'SIVE']",119005
OBTUSE,"['AA', 'B T UW S']","['O', 'BTUSE']",268754
OBVERSE,"['AH', 'B V ER S']","['O', 'BVE', 'RSE']",261117
OBVIATE,"['AA', 'B V IY', 'EY T']","['O', 'BVIA', 'TE']",147559
OBVIATED,"['AA', 'B V IY', 'EY', 'T AH D']","['O', 'BVIA', 'TED']",49416
OBVIATES,"['AA', 'B V IY', 'EY T S']","['O', 'BVIA', 'TES']",60561
OBVIATING,"['AA', 'B V IY', 'EY', 'T IH NG']","['O', 'BVIA', 'TING']",49983
OBVIOUS,"['AA', 'B V IY', 'AH S']","['O', 'BVI', 'OUS']",15533662
OBVIOUSLY,"['AA', 'B V IY', 'AH', 'S L IY']","['O', 'BVI', 'OU', 'SLY']",15702193
OCALA,"['OW', 'K AE', 'L AH']","['O', 'CA', 'LA']",931761
OCAMPO,"['OW', 'K AE M', 'P OW']","['O', 'CAM', 'PO']",139572
OCASIO,"['OW', 'K AA', 'S IY', 'OW']","['O', 'CA', 'SIO']",31796
OCCASION,"['AH', 'K EY', 'ZH AH N']","['O', 'CCA', 'SION']",11854911
OCCASIONAL,"['AO', 'K EY', 'ZH AH', 'N AH L']","['O', 'CCA', 'SIO', 'NAL']",6424555
OCCASIONALLY,"['AO', 'K EY', 'ZH AH', 'N AH', 'L IY']","['O', 'CCA', 'SIO', 'NA', 'LLY']",9674433
OCCASIONED,"['AO', 'K EY', 'ZH AH N D']","['O', 'CCA', 'SIO', 'NED']",383689
OCCASIONS,"['AO', 'K EY', 'ZH AH N Z']","['O', 'CCA', 'SIONS']",9550945
OCCHIPINTI,"['OW', 'K IY', 'P IY N', 'T IY']","['O', 'CCHI', 'PIN', 'TI']",19979
OCCIDENT,"['AA', 'K S AH', 'D EH N T']","['O', 'CCI', 'DENT']",60366
OCCIDENTAL,"['AA', 'K S AH', 'D EH N', 'T AH L']","['O', 'CCI', 'DEN', 'TAL']",977561
OCCIDENTALE,"['AA', 'K S IH', 'D EH N', 'T AH L']","['O', 'CCI', 'DEN', 'TALE']",72938
OCCIPITAL,"['AA', 'K S IH', 'P AH', 'T AH L']","['O', 'CCI', 'PI', 'TAL']",248834
OCCLUSION,"['AH', 'K L UW', 'ZH AH N']","['O', 'CCLU', 'SION']",677590
OCCULT,"['AH', 'K AH L T']","['O', 'CCULT']",1769403
OCCUPANCY,"['AA', 'K Y AH', 'P AH N', 'S IY']","['O', 'CCU', 'PA', 'NCY']",4718502
OCCUPANT,"['AA', 'K Y AH', 'P AH N T']","['O', 'CCU', 'PANT']",1093882
OCCUPANTS,"['AA', 'K Y AH', 'P AH N T S']","['O', 'CCU', 'PANTS']",1522882
OCCUPATION,"['AA', 'K Y AH', 'P EY', 'SH AH N']","['O', 'CCU', 'PA', 'TION']",14955527
OCCUPATIONAL,"['AA', 'K Y AH', 'P EY', 'SH AH', 'N AH L']","['O', 'CCU', 'PA', 'TIO', 'NAL']",12368358
OCCUPATIONS,"['AA', 'K Y AH', 'P EY', 'SH AH N Z']","['O', 'CCU', 'PA', 'TIONS']",5980975
OCCUPIED,"['AA', 'K Y AH', 'P AY D']","['O', 'CCU', 'PIED']",9165435
OCCUPIER,"['AA', 'K Y AH', 'P AY', 'ER']","['O', 'CCU', 'PIER']",407919
OCCUPIERS,"['AA', 'K Y AH', 'P AY', 'ER Z']","['O', 'CCU', 'PIERS']",412920
OCCUPIES,"['AA', 'K Y AH', 'P AY Z']","['O', 'CCU', 'PIES']",1252031
OCCUPY,"['AA', 'K Y AH', 'P AY']","['O', 'CCU', 'PY']",2357306
OCCUPYING,"['AA', 'K Y AH', 'P AY', 'IH NG']","['O', 'CCU', 'PYING']",1423879
OCCUR,"['AH', 'K ER']","['O', 'CCUR']",24679212
OCCURRED,"['AH', 'K ER D']","['O', 'CCU', 'RRED']",19073806
OCCURRENCE,"['AH', 'K ER', 'AH N S']","['O', 'CCUR', 'RE', 'NCE']",5561539
OCCURRENCES,"['AH', 'K ER', 'AH N', 'S IH Z']","['O', 'CCUR', 'RE', 'NCES']",1909310
OCCURRING,"['AH', 'K ER', 'IH NG']","['O', 'CCUR', 'RING']",6273414
OCCURS,"['AH', 'K ER Z']","['O', 'CCURS']",16200452
OCEAN,"['OW', 'SH AH N']","['O', 'CEAN']",31928741
OCEANA,"['OW', 'SH IY', 'AE', 'N AH']","['O', 'CEA', 'NA']",680156
OCEANEERING,"['OW', 'SH AH', 'N IH R', 'IH NG']","['O', 'CEA', 'NEER', 'ING']",19338
OCEANFRONT,"['OW', 'SH AH N', 'F R AH N T']","['O', 'CEAN', 'FRONT']",1552758
OCEANGOING,"['OW', 'SH AH N', 'G OW', 'IH NG']","['O', 'CEA', 'NGOING']",24424
OCEANIA,"['OW', 'SH IY', 'AE', 'N Y AH']","['O', 'CEA', 'NIA']",4871407
OCEANIC,"['OW', 'SH IY', 'AE', 'N IH K']","['O', 'CEA', 'NIC']",1960760
OCEANOGRAPHER,"['OW', 'SH AH', 'N AA', 'G R AH', 'F ER']","['O', 'CEA', 'NO', 'GRA', 'PHER']",68283
OCEANOGRAPHIC,"['OW', 'SH AH', 'N AH', 'G R AE', 'F IH K']","['O', 'CEA', 'NO', 'GRA', 'PHIC']",693279
OCEANOGRAPHY,"['OW', 'SH AH', 'N AA', 'G R AH', 'F IY']","['O', 'CEA', 'NO', 'GRA', 'PHY']",1354587
OCEANS,"['OW', 'SH AH N Z']","['O', 'CEANS']",3449148
OCEANSIDE,"['OW', 'SH AH N', 'S AY D']","['O', 'CEA', 'NSIDE']",1290126
OCEANVIEW,"['OW', 'SH AH N', 'V Y UW']","['O', 'CEAN', 'VIEW']",523300
OCELOT,"['AA', 'S AH', 'L AA T']","['O', 'CE', 'LOT']",135761
OCH,['AA K'],['OCH'],3381894
OCHOA,"['AA', 'CH OW', 'AH']","['O', 'CHOA']",271744
OCHRE,"['OW', 'K ER']","['O', 'CHRE']",293192
OCHS,['AA K S'],['OCHS'],216403
OCHSNER,"['AA', 'K S N ER']",['OCHSNER'],99411
OCILLA,"['OW', 'S IH', 'L AH']","['O', 'CI', 'LLA']",37610
OCKER,"['AA', 'K ER']","['O', 'CKER']",36128
OCKERBLOOM,"['AA', 'K ER', 'B L UW M']","['O', 'CKER', 'BLOOM']",21183
OCON,"['AH', 'K AA N']","['O', 'CON']",16531
OCONNELL,"['OW', 'K AA', 'N AH L']","['O', 'CO', 'NNELL']",42040
OCONNOR,"['OW', 'K AA', 'N ER']","['O', 'CO', 'NNOR']",138853
OCT,['AO K T'],['OCT'],129301730
OCTAGON,"['AA', 'K T AH', 'G AA N']","['O', 'CTA', 'GON']",512182
OCTAGONAL,"['AA', 'K T AE', 'G AH', 'N AH L']","['O', 'CTA', 'GO', 'NAL']",312772
OCTAHEDRAL,"['AA', 'K T AH', 'HH IY', 'D R AH L']","['O', 'CTAHE', 'DRAL']",84679
OCTAHEDRON,"['AA', 'K T AH', 'HH IY', 'D R AH N']","['O', 'CTAHE', 'DRON']",61764
OCTANE,"['AA', 'K T EY N']","['O', 'CTANE']",881715
OCTAVE,"['AA', 'K T IH V']","['O', 'CTAVE']",2180280
OCTAVES,"['AA', 'K T IH V Z']","['O', 'CTA', 'VES']",201067
OCTAVIA,"['AA', 'K T EY', 'V IY', 'AH']","['O', 'CTA', 'VIA']",382912
OCTAVIO,"['AA', 'K T EY', 'V IY', 'OW']","['O', 'CTA', 'VIO']",183233
OCTAVIUS,"['AA', 'K T EY', 'V IY', 'AH S']","['O', 'CTA', 'VIUS']",110631
OCTEL,"['AA', 'K T EH L']","['O', 'CTEL']",48390
OCTET,"['AA', 'K T EH T']","['O', 'CTET']",2280607
OCTOBER,"['AA', 'K T OW', 'B ER']","['O', 'CTO', 'BER']",163363054
OCTOGENARIAN,"['AA', 'K T AH', 'JH IH', 'N EH R', 'IY', 'AH N']","['O', 'CTO', 'GE', 'NAR', 'IAN']",52561
OCTOPI,"['AA', 'K T AH', 'P AY']","['O', 'CTO', 'PI']",41655
OCTOPUS,"['AA', 'K T AH', 'P UH S']","['O', 'CTO', 'PUS']",1337780
OCULAR,"['AO', 'K Y UW', 'L ER']","['O', 'CU', 'LAR']",973769
ODA,"['OW', 'D AH']","['O', 'DA']",972531
ODAY,"['OW', 'D EY']","['O', 'DAY']",56483
ODD,['AA D'],['ODD'],11871958
ODDBALL,"['AA', 'D B AO L']",['ODDBALL'],302091
ODDBALLS,"['AA', 'D B AO L Z']",['ODDBALLS'],54991
ODDEN,"['AA', 'D AH N']","['O', 'DDEN']",37800
ODDER,"['AA', 'D ER']","['O', 'DDER']",60826
ODDEST,"['AA', 'D AH S T']","['O', 'DDEST']",118205
ODDI,"['AA', 'D IY']","['O', 'DDI']",124078
ODDITIES,"['AA', 'D AH', 'T IY Z']","['O', 'DDI', 'TIES']",778893
ODDITY,"['AA', 'D AH', 'T IY']","['O', 'DDI', 'TY']",364391
ODDLY,"['AA', 'D L IY']",['ODDLY'],1385252
ODDS,['AA D Z'],['ODDS'],13282573
ODDSMAKER,"['AA', 'D Z M EY', 'K ER']","['OD', 'DDSMKER']",13169
ODDSMAKERS,"['AA', 'D Z M EY', 'K ER Z']","['OD', 'DDSMKERS']",21346
ODDY,"['AA', 'D IY']","['O', 'DDY']",26494
ODE,['OW D'],['ODE'],1644895
ODED,"['OW', 'D EH D']","['O', 'DED']",135203
ODEGAARD,"['AA', 'D IH', 'G AA R D']","['O', 'DE', 'GAARD']",46137
ODEGARD,"['AA', 'D IH', 'G ER D']","['O', 'DE', 'GARD']",27767
ODELIA,"['OW', 'D EH', 'L IY', 'AH']","['O', 'DE', 'LIA']",16026
ODELL,"['OW', 'D EH L']","['O', 'DELL']",402005
ODEM,"['OW', 'D IH M']","['O', 'DEM']",71057
ODEN,"['OW', 'D AH N']","['O', 'DEN']",316454
ODEON,"['OW', 'D IY', 'AH N']","['O', 'DEON']",452374
ODER,"['OW', 'D ER']","['O', 'DER']",1962972
ODES,['OW D Z'],"['O', 'DES']",310891
ODESSA,"['OW', 'D EH', 'S AH']","['OD', 'DSSA']",1870454
ODETTE,"['OW', 'D EH T']","['OD', 'DTTE']",258341
ODGERS,"['AA', 'JH ER Z']","['O', 'DGERS']",44717
ODIER,"['OW', 'D IY', 'ER']","['O', 'DIER']",16002
ODIN,"['OW', 'D AH N']","['O', 'DIN']",750987
ODIORNE,"['OW', 'D IY', 'AO R', 'N IY']","['O', 'DIO', 'RNE']",15162
