Word,Pronunciation,Syllables,Frequency
IMPRIMIS,"['IH M', 'P R IY', 'M IH S']","['IM', 'PRI', 'MIS']",16767
IMPRINT,"['IH M', 'P R IH N T']","['IM', 'PRINT']",4812829
IMPRINTING,"['IH M', 'P R IH N', 'T IH NG']","['IM', 'PRINT', 'ING']",356392
IMPRISON,"['IH M', 'P R IH', 'Z AH N']","['IM', 'PRIS', 'ON']",167427
IMPRISONMENT,"['IH M', 'P R IH', 'Z AH N', 'M AH N T']","['IM', 'PRIS', 'ON', 'MENT']",2964248
IMPROBABLE,"['IH M', 'P R AA', 'B AH', 'B AH L']","['IM', 'PROB', 'A', 'BLE']",939043
IMPROBABLY,"['IH M', 'P R AA', 'B AH', 'B L IY']","['IM', 'PROB', 'A', 'BLY']",55885
IMPROMPTU,"['IH M', 'P R AA M P', 'T UW']","['IM', 'PROMP', 'TU']",553624
IMPROPER,"['IH M', 'P R AA', 'P ER']","['IM', 'PRO', 'PER']",3121296
IMPROPERLY,"['IH M', 'P R AA', 'P ER', 'L IY']","['IM', 'PROP', 'ER', 'LY']",1295182
IMPROPRIETY,"['IH M', 'P R AH', 'P R AY', 'AH', 'T IY']","['IM', 'PRO', 'PRI', 'E', 'TY']",204537
IMPROVE,"['IH M', 'P R UW V']","['IM', 'PROVE']",61305614
IMPROVED,"['IH M', 'P R UW V D']","['IM', 'PROVED']",27397478
IMPROVEMENT,"['IH M', 'P R UW V', 'M AH N T']","['IM', 'PROVE', 'MENT']",37133738
IMPROVING,"['IH M', 'P R UW', 'V IH NG']","['IM', 'PROV', 'ING']",17855962
IMPROVISATION,"['IH M', 'P R AA', 'V IH', 'Z EY', 'SH AH N']","['IM', 'PROV', 'I', 'SA', 'TION']",958793
IMPROVISATIONAL,"['IH M', 'P R AA', 'V IH', 'Z EY', 'SH AH', 'N AH L']","['IM', 'PROV', 'I', 'SA', 'TIO', 'NAL']",240344
IMPROVISE,"['IH M', 'P R AH', 'V AY Z']","['IM', 'PRO', 'VISE']",271728
IMPROVISED,"['IH M', 'P R AH', 'V AY Z D']","['IM', 'PRO', 'VISED']",683629
IMPROVISING,"['IH M', 'P R AH', 'V AY', 'Z IH NG']","['IM', 'PRO', 'VIS', 'ING']",168880
IMPRUDENCE,"['IH M', 'P R UW', 'D AH N S']","['IM', 'PRU', 'DENCE']",35373
IMPRUDENT,"['IH M', 'P R UW', 'D AH N T']","['IM', 'PRU', 'DENT']",140554
IMPRUDENTLY,"['IH M', 'P R UW', 'D AH N', 'T L IY']","['IM', 'PRU', 'DENT', 'LY']",18031
IMPUGN,"['IH M', 'P Y UW N']","['IM', 'PUGN']",49180
IMPULSE,"['IH M', 'P AH L S']","['IM', 'PULSE']",3213161
IMPULSIVE,"['IH M', 'P AH L', 'S IH V']","['IM', 'PUL', 'SIVE']",480686
IMPULSIVELY,"['IH M', 'P AH L', 'S IH', 'V L IY']","['IM', 'PUL', 'SIVE', 'LY']",80096
IMPUNITY,"['IH M', 'P Y UW', 'N IH', 'T IY']","['IM', 'PU', 'NI', 'TY']",666112
IMPURE,"['IH M', 'P Y UH R']","['IM', 'PURE']",405021
IMPURITY,"['IH M', 'P Y UH', 'R AH', 'T IY']","['IM', 'PU', 'RI', 'TY']",517636
IMPUTATION,"['IH M', 'P Y AH', 'T EY', 'SH AH N']","['IM', 'PU', 'TA', 'TION']",751196
IMPUTE,"['IH M', 'P Y UW T']","['IM', 'PUTE']",112150
IMPUTED,"['IH M', 'P Y UW', 'T IH D']","['IM', 'PUT', 'ED']",819115
IMRE,"['IH', 'M R AH']","['IM', 'RE']",138697
INA,"['IY', 'N AH']","['I', 'NA']",1286713
INABILITY,"['IH', 'N AH', 'B IH', 'L IH', 'T IY']","['IN', 'A', 'BIL', 'I', 'TY']",3880337
INACCESSIBILITY,"['IH', 'N AH K', 'S EH', 'S AH', 'B IH', 'L AH', 'T IY']","['IN', 'A', 'CCE', 'SSI', 'BIL', 'I', 'TY']",89535
INACCESSIBLE,"['IH', 'N AH K', 'S EH', 'S AH', 'B AH L']","['IN', 'A', 'CCE', 'SSI', 'BLE']",1009035
INACCURACY,"['IH', 'N AE', 'K Y ER', 'AH', 'S IY']","['IN', 'A', 'CCU', 'RA', 'CY']",437495
INACCURATE,"['IH', 'N AE', 'K Y ER', 'AH T']","['IN', 'A', 'CCU', 'RATE']",2700555
INACCURATELY,"['IH', 'N AE', 'K Y ER', 'AH', 'T L IY']","['IN', 'A', 'CCU', 'RATE', 'LY']",123162
INACTION,"['IH', 'N AE K', 'SH AH N']","['IN', 'AC', 'TION']",582486
INACTIVATE,"['IH', 'N AE K', 'T IH', 'V EY T']","['IN', 'AC', 'TI', 'VATE']",129712
INACTIVATED,"['IH', 'N AE K', 'T IH', 'V EY', 'T IH D']","['IN', 'AC', 'TI', 'VAT', 'ED']",386508
INACTIVATION,"['IH', 'N AE K', 'T IH', 'V EY', 'SH AH N']","['IN', 'AC', 'TI', 'VA', 'TION']",687939
INACTIVE,"['IH', 'N AE K', 'T IH V']","['IN', 'AC', 'TIVE']",4677994
INACTIVITY,"['IH', 'N AE K', 'T IH', 'V IH', 'T IY']","['IN', 'AC', 'TIV', 'I', 'TY']",856676
INADEQUACY,"['IH', 'N AE', 'D IH', 'K W AH', 'S IY']","['IN', 'AD', 'E', 'QUA', 'CY']",416963
INADEQUATE,"['IH', 'N AE', 'D AH', 'K W AH T']","['IN', 'AD', 'E', 'QUATE']",4892298
INADEQUATELY,"['IH', 'N AE', 'D AH', 'K W AH', 'T L IY']","['IN', 'AD', 'E', 'QUATE', 'LY']",328764
INADMISSIBLE,"['IH', 'N AH D', 'M IH', 'S AH', 'B AH L']","['IN', 'AD', 'MI', 'SSI', 'BLE']",348986
INADVERTENCE,"['IH', 'N AH D', 'V ER', 'T AH N S']","['IN', 'AD', 'VER', 'TENCE']",38058
INADVERTENT,"['IH', 'N AH D', 'V ER', 'T AH N T']","['IN', 'AD', 'VER', 'TENT']",491195
INADVERTENTLY,"['IH', 'N AH D', 'V ER', 'T AH N', 'T L IY']","['IN', 'AD', 'VERT', 'ENT', 'LY']",1071570
INADVISABLE,"['IH', 'N AH D', 'V AY', 'Z AH', 'B AH L']","['IN', 'AD', 'VIS', 'A', 'BLE']",68950
INALIENABLE,"['IH', 'N EY', 'L Y AH', 'N AH', 'B AH L']","['IN', 'AL', 'IEN', 'A', 'BLE']",313505
INANE,"['IH', 'N EY N']","['IN', 'ANE']",319343
INANIMATE,"['IH', 'N AE', 'N AH', 'M AH T']","['IN', 'AN', 'I', 'MATE']",340730
INAPPLICABLE,"['IH', 'N AE', 'P L IH', 'K AH', 'B AH L']","['IN', 'A', 'PPLI', 'CA', 'BLE']",411925
INAPPROPRIATE,"['IH', 'N AH', 'P R OW', 'P R IY', 'IH T']","['IN', 'A', 'PPRO', 'PRI', 'ATE']",7854984
INAPPROPRIATELY,"['IH', 'N AH', 'P R AA', 'P R IY', 'AH', 'T L IY']","['IN', 'A', 'PPRO', 'PRI', 'ATE', 'LY']",466876
INARTICULATE,"['IH', 'N AA R', 'T IH', 'K Y AH', 'L AH T']","['IN', 'AR', 'TIC', 'U', 'LATE']",103901
INATTENTION,"['IH', 'N AH', 'T EH N', 'CH AH N']","['IN', 'A', 'TTEN', 'TION']",162958
INATTENTIVE,"['IH', 'N AH', 'T EH N', 'T IH V']","['IN', 'A', 'TTEN', 'TIVE']",186733
INAUDIBLE,"['IH', 'N AO', 'D AH', 'B AH L']","['IN', 'AU', 'DI', 'BLE']",533047
INAUDIBLY,"['IH', 'N AO', 'D AH', 'B L IY']","['IN', 'AU', 'DI', 'BLY']",17128
INAUGURAL,"['IH', 'N AO', 'G ER', 'AH L']","['IN', 'AU', 'GU', 'RAL']",2013884
INAUGURATE,"['IH', 'N AO', 'G Y AH', 'R EY T']","['IN', 'AU', 'GU', 'RATE']",139672
INAUGURATED,"['IH', 'N AO', 'G Y ER', 'EY', 'T IH D']","['IN', 'AU', 'GU', 'RAT', 'ED']",666076
INAUGURATING,"['IH', 'N AO', 'G Y AH', 'R EY', 'T IH NG']","['IN', 'AU', 'GU', 'RAT', 'ING']",74732
INAUGURATION,"['IH', 'N AO', 'G Y AH', 'R EY', 'SH AH N']","['IN', 'AU', 'GU', 'RA', 'TION']",999762
INAUSPICIOUS,"['IH', 'N AW', 'S P IH', 'SH IH S']","['IN', 'AUS', 'PI', 'CIOUS']",57168
INBOARD,"['IH N', 'B AO R D']","['IN', 'BOARD']",299263
INBORN,"['IH N', 'B AO R N']","['IN', 'BORN']",208927
INBOUND,"['IH N', 'B AW N D']","['IN', 'BOUND']",2688161
INBRED,"['IH N', 'B R EH D']","['IN', 'BRED']",990075
INBREEDING,"['IH N', 'B R IY', 'D IH NG']","['IN', 'BREED', 'ING']",229585
INC,['IH NG K'],['INC'],65312988
INCA,"['IH N G', 'K AH']","['IN', 'CA']",1098645
INCALCULABLE,"['IH N', 'K AE L', 'K Y AH', 'L AH', 'B AH L']","['IN', 'CAL', 'CU', 'LA', 'BLE']",145836
INCANDESCENT,"['IH N', 'K AH N', 'D EH', 'S AH N T']","['IN', 'CAN', 'DES', 'CENT']",746311
INCANTATION,"['IH N', 'K AE N', 'T EY', 'SH AH N']","['IN', 'CAN', 'TA', 'TION']",194203
INCAPABLE,"['IH N', 'K EY', 'P AH', 'B AH L']","['IN', 'CA', 'PA', 'BLE']",1541556
INCAPACITATE,"['IH N', 'K AH', 'P AE', 'S IH', 'T EY T']","['IN', 'CA', 'PAC', 'I', 'TATE']",51425
INCAPACITATED,"['IH N', 'K AH', 'P AE', 'S IH', 'T EY', 'T IH D']","['IN', 'CA', 'PAC', 'I', 'TAT', 'ED']",428940
INCAPACITATING,"['IH N', 'K AH', 'P AE', 'S IH', 'T EY', 'T IH NG']","['IN', 'CA', 'PAC', 'I', 'TAT', 'ING']",80525
INCAPACITATION,"['IH N', 'K AH', 'P AE', 'S IH', 'T EY', 'SH AH N']","['IN', 'CA', 'PAC', 'I', 'TA', 'TION']",78243
INCAPACITY,"['IH N', 'K AH', 'P AE', 'S AH', 'T IY']","['IN', 'CA', 'PAC', 'I', 'TY']",718072
INCARCERATE,"['IH N', 'K AA R', 'S ER', 'EY T']","['IN', 'CAR', 'CER', 'ATE']",46589
INCARCERATED,"['IH N', 'K AA R', 'S ER', 'EY', 'T IH D']","['IN', 'CAR', 'CER', 'AT', 'ED']",756593
INCARCERATING,"['IH N', 'K AA R', 'S ER', 'EY', 'T IH NG']","['IN', 'CAR', 'CER', 'AT', 'ING']",28338
INCARCERATION,"['IH N', 'K AA R', 'S ER', 'EY', 'SH AH N']","['IN', 'CAR', 'CER', 'A', 'TION']",870763
INCARNATE,"['IH N', 'K AA R', 'N AH T']","['IN', 'CAR', 'NATE']",483674
INCARNATION,"['IH N', 'K AA R', 'N EY', 'SH AH N']","['IN', 'CAR', 'NA', 'TION']",1065224
INCASE,"['IH N', 'K EY S']","['IN', 'CASE']",404142
INCENDIARY,"['IH N', 'S EH N', 'D IY', 'EH', 'R IY']","['IN', 'CEN', 'DI', 'AR', 'Y']",290818
INCENSE,"['IH N', 'S EH N S']","['IN', 'CENSE']",3032805
INCENSED,"['IH N', 'S EH N S T']","['IN', 'CENSED']",181480
INCENTIVE,"['IH N', 'S EH N', 'T IH V']","['IN', 'CEN', 'TIVE']",8142630
INCEPTION,"['IH N', 'S EH P', 'SH AH N']","['IN', 'CEP', 'TION']",2394773
INCESSANT,"['IH N', 'S EH', 'S AH N T']","['IN', 'CE', 'SSANT']",390016
INCESSANTLY,"['IH N', 'S EH', 'S AH N', 'T L IY']","['IN', 'CE', 'SSANT', 'LY']",282466
INCEST,"['IH N', 'S EH S T']","['IN', 'CEST']",51357793
INCESTUOUS,"['IH N', 'S EH', 'S CH W AH S']","['IN', 'CES', 'TU', 'OUS']",147937
INCH,['IH N CH'],['INCH'],35629597
INCHEON,"['IH N', 'CH AO N']","['IN', 'CHEON']",119472
INCHOATE,"['IH N', 'K OW', 'AH T']","['IN', 'CHO', 'ATE']",77456
INCHON,"['IH N', 'CH AO N']","['IN', 'CHON']",69760
INCIDENCE,"['IH N', 'S AH', 'D AH N S']","['IN', 'CI', 'DENCE']",6249289
INCIDENT,"['IH N', 'S AH', 'D AH N T']","['IN', 'CI', 'DENT']",13553458
INCIDENTAL,"['IH N', 'S IH', 'D EH N', 'T AH L']","['IN', 'CI', 'DEN', 'TAL']",3084963
INCIDENTALLY,"['IH N', 'S IH', 'D EH N', 'T AH', 'L IY']","['IN', 'CI', 'DEN', 'TA', 'LLY']",1451850
INCINERATE,"['IH N', 'S IH', 'N ER', 'EY T']","['IN', 'CIN', 'ER', 'ATE']",86749
INCINERATED,"['IH N', 'S IH', 'N ER', 'EY', 'T IH D']","['IN', 'CIN', 'ER', 'AT', 'ED']",131028
INCINERATING,"['IH N', 'S IH', 'N ER', 'EY', 'T IH NG']","['IN', 'CIN', 'ER', 'AT', 'ING']",29967
INCINERATION,"['IH N', 'S IH', 'N ER', 'EY', 'SH AH N']","['IN', 'CIN', 'ER', 'A', 'TION']",613046
INCINERATOR,"['IH N', 'S IH', 'N ER', 'EY', 'T ER']","['IN', 'CIN', 'ER', 'A', 'TOR']",470647
INCIPIENT,"['IH N', 'S IH', 'P IY', 'AH N T']","['IN', 'CIP', 'I', 'ENT']",271712
INCISE,"['IH N', 'S AY Z']","['IN', 'CISE']",22957
INCISED,"['IH N', 'S AY Z D']","['IN', 'CISED']",195777
INCISION,"['IH N', 'S IH', 'ZH AH N']","['IN', 'CI', 'SION']",709483
INCISIVE,"['IH N', 'S AY', 'S IH V']","['IN', 'CI', 'SIVE']",413670
INCISOR,"['IH N', 'S AY', 'Z ER']","['IN', 'CI', 'SOR']",89740
INCITE,"['IH N', 'S AY T']","['IN', 'CITE']",436636
INCITED,"['IH N', 'S AY', 'T IH D']","['IN', 'CIT', 'ED']",130285
INCITEMENT,"['IH N', 'S AY T', 'M AH N T']","['IN', 'CITE', 'MENT']",272358
INCITING,"['IH N', 'S AY', 'T IH NG']","['IN', 'CIT', 'ING']",262040
INCIVILITY,"['IH N', 'S IH', 'V IH', 'L IH', 'T IY']","['IN', 'CI', 'VIL', 'I', 'TY']",39553
INCLEMENT,"['IH N', 'K L EH', 'M AH N T']","['IN', 'CLE', 'MENT']",455436
INCLINATION,"['IH N', 'K L AH', 'N EY', 'SH AH N']","['IN', 'CLI', 'NA', 'TION']",1197709
INCLINE,"['IH N', 'K L AY N']","['IN', 'CLINE']",900347
INCLINED,"['IH N', 'K L AY N D']","['IN', 'CLINED']",2681483
INCLOSURE,"['IH N', 'K L OW', 'ZH ER']","['IN', 'CLO', 'SURE']",46049
INCLUDE,"['IH N', 'K L UW D']","['IN', 'CLUDE']",182579275
INCLUDED,"['IH N', 'K L UW', 'D AH D']","['IN', 'CLUD', 'ED']",92002729
INCLUDING,"['IH N', 'K L UW', 'D IH NG']","['IN', 'CLUD', 'ING']",214195457
INCLUSION,"['IH N', 'K L UW', 'ZH AH N']","['IN', 'CLU', 'SION']",10305876
INCLUSIVE,"['IH N', 'K L UW', 'S IH V']","['IN', 'CLU', 'SIVE']",10524594
INCLUSIVENESS,"['IH N', 'K L UW', 'S IH V', 'N IH S']","['IN', 'CLU', 'SIVE', 'NESS']",214829
INCOGNITO,"['IH N', 'K AO G', 'N IY', 'T OW']","['IN', 'COG', 'NI', 'TO']",396903
INCOHERENCE,"['IH N', 'K OW', 'HH IH', 'R AH N S']","['IN', 'CO', 'HER', 'ENCE']",111436
INCOHERENT,"['IH N', 'K OW', 'HH IH', 'R AH N T']","['IN', 'CO', 'HER', 'ENT']",583589
INCOHERENTLY,"['IH N', 'K OW', 'HH IH', 'R AH N', 'T L IY']","['IN', 'CO', 'HER', 'ENT', 'LY']",55990
INCOME,"['IH N', 'K AH M']","['IN', 'COME']",79240506
INCOMING,"['IH N', 'K AH', 'M IH NG']","['IN', 'COM', 'ING']",7058840
INCOMMUNICADO,"['IH N', 'K AH', 'M Y UW', 'N AH', 'K AA', 'D OW']","['IN', 'CO', 'MMU', 'NI', 'CA', 'DO']",146712
INCOMPARABLE,"['IH N', 'K AA M', 'P ER', 'AH', 'B AH L']","['IN', 'COM', 'PA', 'RA', 'BLE']",505857
INCOMPARABLY,"['IH N', 'K AA M', 'P ER', 'AH', 'B L IY']","['IN', 'COM', 'PA', 'RA', 'BLY']",64979
INCOMPATIBILITY,"['IH N', 'K AA M', 'P AH', 'T IH', 'B IH', 'L IH', 'T IY']","['IN', 'COM', 'PAT', 'I', 'BIL', 'I', 'TY']",636858
INCOMPATIBLE,"['IH N', 'K AH M', 'P AE', 'T AH', 'B AH L']","['IN', 'COM', 'PAT', 'I', 'BLE']",2089664
INCOMPETENCE,"['IH N', 'K AA M', 'P AH', 'T AH N S']","['IN', 'COM', 'PE', 'TENCE']",813401
INCOMPETENCY,"['IH N', 'K AA M', 'P AH', 'T AH N', 'S IY']","['IN', 'COM', 'PE', 'TEN', 'CY']",64585
INCOMPETENT,"['IH N', 'K AA M', 'P AH', 'T AH N T']","['IN', 'COM', 'PE', 'TENT']",1096963
INCOMPETENTLY,"['IH N', 'K AA M', 'P AH', 'T AH N', 'T L IY']","['IN', 'COM', 'PE', 'TENT', 'LY']",19129
INCOMPLETE,"['IH N', 'K AH M', 'P L IY T']","['IN', 'COM', 'PLETE']",6935973
INCOMPREHENSIBLE,"['IH N G', 'K AA M', 'P R AH', 'HH EH N', 'S IH', 'B AH L']","['IN', 'COM', 'PRE', 'HEN', 'SI', 'BLE']",509864
INCOMPREHENSIBLY,"['IH N G', 'K AA M', 'P R AH', 'HH EH N', 'S IH', 'B L IY']","['IN', 'COM', 'PRE', 'HEN', 'SI', 'BLY']",22320
INCOMPRESSIBLE,"['IH N', 'K AH M', 'P R EH', 'S AH', 'B AH L']","['IN', 'COM', 'PRESS', 'I', 'BLE']",197971
INCONCEIVABLE,"['IH N', 'K AH N', 'S IY', 'V AH', 'B AH L']","['IN', 'CON', 'CEIV', 'A', 'BLE']",403498
INCONCLUSIVE,"['IH N', 'K AH N', 'K L UW', 'S IH V']","['IN', 'CON', 'CLU', 'SIVE']",430678
INCONGRUITY,"['IH N G', 'K AO N G', 'R UW', 'IH', 'T IY']","['IN', 'CON', 'GRU', 'I', 'TY']",81303
INCONGRUOUS,"['IH N G', 'K AO N G', 'R UW', 'AH S']","['IN', 'CON', 'GRU', 'OUS']",187134
INCONGRUOUSLY,"['IH N G', 'K AO N G', 'R UW', 'AH', 'S L IY']","['IN', 'CON', 'GRU', 'OUS', 'LY']",26513
INCONSEQUENTIAL,"['IH N G', 'K AA N', 'S AH', 'K W EH N', 'CH AH L']","['IN', 'CON', 'SE', 'QUEN', 'TIAL']",260331
INCONSISTENCY,"['IH N', 'K AH N', 'S IH', 'S T AH N', 'S IY']","['IN', 'CON', 'SIST', 'EN', 'CY']",1032085
INCONSISTENT,"['IH N', 'K AH N', 'S IH', 'S T AH N T']","['IN', 'CON', 'SIS', 'TENT']",3763083
INCONSPICUOUS,"['IH N G', 'K AA N', 'S P IH', 'K W AH S']","['IN', 'CON', 'SPIC', 'U', 'OUS']",193175
INCONSTANCY,"['IH N', 'K AA N', 'S T AH N', 'S IY']","['IN', 'CON', 'STAN', 'CY']",23980
INCONTINENCE,"['IH N', 'K AA N', 'T AH', 'N AH N S']","['IN', 'CON', 'TI', 'NENCE']",1435118
INCONTINENT,"['IH N', 'K AA N', 'T AH', 'N AH N T']","['IN', 'CON', 'TI', 'NENT']",120488
INCONTROVERTIBLE,"['IH N G', 'K AA N', 'T R OW', 'V ER', 'T IH', 'B AH L']","['IN', 'CON', 'TRO', 'VERT', 'I', 'BLE']",89816
INCONVENIENCE,"['IH N', 'K AH N', 'V IY', 'N Y AH N S']","['IN', 'CON', 'VEN', 'IENCE']",2667872
INCONVENIENCED,"['IH N', 'K AH N', 'V IY', 'N Y AH N S T']","['IN', 'CON', 'VEN', 'IENCED']",100655
INCONVENIENT,"['IH N', 'K AH N', 'V IY', 'N Y AH N T']","['IN', 'CON', 'VEN', 'IENT']",681396
INCOORDINATION,"['IH N', 'K OW', 'AO R', 'D AH', 'N EY', 'SH AH N']","['IN', 'CO', 'OR', 'DI', 'NA', 'TION']",33107
INCORPORATE,"['IH N', 'K AO R', 'P ER', 'EY T']","['IN', 'COR', 'PO', 'RATE']",7280657
INCORPORATED,"['IH N', 'K AO R', 'P ER', 'EY', 'T IH D']","['IN', 'COR', 'PO', 'RAT', 'ED']",16533500
INCORPORATING,"['IH N', 'K AO R', 'P ER', 'EY', 'T IH NG']","['IN', 'COR', 'PO', 'RAT', 'ING']",4445305
INCORPORATION,"['IH N', 'K AO R', 'P ER', 'EY', 'SH AH N']","['IN', 'COR', 'PO', 'RA', 'TION']",4707178
INCORRECT,"['IH N', 'K ER', 'EH K T']","['IN', 'CORR', 'ECT']",8353566
INCORRECTLY,"['IH N', 'K ER', 'EH K', 'T L IY']","['IN', 'CORR', 'ECT', 'LY']",2280414
INCORRIGIBLE,"['IH N', 'K AA', 'R AH', 'JH AH', 'B AH L']","['IN', 'CORR', 'I', 'GI', 'BLE']",90520
INCREASE,"['IH N', 'K R IY S']","['IN', 'CREASE']",81983061
INCREASED,"['IH N', 'K R IY S T']","['IN', 'CREASED']",49547349
INCREASING,"['IH N', 'K R IY', 'S IH NG']","['IN', 'CREAS', 'ING']",28456941
INCREASINGLY,"['IH N', 'K R IY', 'S IH N G', 'G L IY']","['IN', 'CREAS', 'ING', 'LY']",12442507
INCREDIBLE,"['IH N', 'K R EH', 'D AH', 'B AH L']","['IN', 'CRED', 'I', 'BLE']",11261994
INCREDIBLY,"['IH N', 'K R EH', 'D AH', 'B L IY']","['IN', 'CRED', 'I', 'BLY']",4987059
INCREDULITY,"['IH N', 'K R AH', 'D UW', 'L IH', 'T IY']","['IN', 'CRE', 'DU', 'LI', 'TY']",99823
INCREDULOUS,"['IH N', 'K R EH', 'JH AH', 'L AH S']","['IN', 'CRED', 'U', 'LOUS']",182615
INCREMENT,"['IH N', 'K R AH', 'M AH N T']","['IN', 'CRE', 'MENT']",2435396
INCREMENTAL,"['IH N', 'K R AH', 'M EH N', 'T AH L']","['IN', 'CRE', 'MEN', 'TAL']",3093421
INCRIMINATE,"['IH N', 'K R IH', 'M AH', 'N EY T']","['IN', 'CRIM', 'I', 'NATE']",81224
INCRIMINATING,"['IH N', 'K R IH', 'M AH', 'N EY', 'T IH NG']","['IN', 'CRIM', 'I', 'NAT', 'ING']",229218
INCRIMINATION,"['IH N', 'K R IH', 'M AH', 'N EY', 'SH AH N']","['IN', 'CRIM', 'I', 'NA', 'TION']",139367
INCUBATE,"['IH N', 'K Y AH', 'B EY T']","['IN', 'CU', 'BATE']",239288
INCUBATING,"['IH N', 'K Y AH', 'B EY', 'T IH NG']","['IN', 'CU', 'BAT', 'ING']",168352
INCUBATION,"['IH N G', 'K Y UW', 'B EY', 'SH AH N']","['IN', 'CU', 'BA', 'TION']",1533624
INCUBATOR,"['IH N G', 'K Y AH', 'B EY', 'T ER']","['IN', 'CU', 'BA', 'TOR']",1166449
INCULCATE,"['IH N G', 'K AH L', 'K EY T']","['IN', 'CUL', 'CATE']",101199
INCULCATED,"['IH N G', 'K AH L', 'K EY', 'T AH D']","['IN', 'CUL', 'CAT', 'ED']",69250
INCUMBENCY,"['IH N', 'K AH M', 'B AH N', 'S IY']","['IN', 'CUM', 'BEN', 'CY']",101457
INCUMBENT,"['IH N', 'K AH M', 'B AH N T']","['IN', 'CUM', 'BENT']",2541291
INCUR,"['IH N', 'K ER']","['IN', 'CUR']",1984112
INCURABLE,"['IH N', 'K Y UH', 'R AH', 'B AH L']","['IN', 'CUR', 'A', 'BLE']",322902
INCURRED,"['IH N', 'K ER D']","['IN', 'CURRED']",6547035
INCURRING,"['IH N', 'K ER', 'IH NG']","['IN', 'CURR', 'ING']",578546
INCURSION,"['IH N', 'K ER', 'ZH AH N']","['IN', 'CUR', 'SION']",240930
INDABA,"['IH N', 'D AA', 'B AH']","['IN', 'DA', 'BA']",62048
INDEBTED,"['IH N', 'D EH', 'T IH D']","['IN', 'DEBT', 'ED']",722906
INDEBTEDNESS,"['IH N', 'D EH', 'T IH D', 'N IH S']","['IN', 'DEBT', 'ED', 'NESS']",1103434
INDECENCY,"['IH N', 'D IY', 'S AH N', 'S IY']","['IN', 'DE', 'CEN', 'CY']",268381
INDECENT,"['IH N', 'D IY', 'S AH N T']","['IN', 'DE', 'CENT']",776640
INDECISION,"['IH N', 'D IH', 'S IH', 'ZH AH N']","['IN', 'DE', 'CI', 'SION']",261965
INDECISIVE,"['IH N', 'D IH', 'S AY', 'S IH V']","['IN', 'DE', 'CI', 'SIVE']",154278
INDECISIVENESS,"['IH N', 'D EH', 'S IH', 'S IH V', 'N AH S']","['IN', 'DE', 'CI', 'SIVE', 'NESS']",32735
INDEED,"['IH N', 'D IY D']","['IN', 'DEED']",26943016
INDEFATIGABLE,"['IH N', 'D IH', 'F AE', 'T IH', 'G AH', 'B AH L']","['IN', 'DE', 'FAT', 'I', 'GA', 'BLE']",122969
INDEFEASIBLE,"['IH', 'D AH', 'F IY', 'Z AH', 'B AH L']","['IN', 'DE', 'FEA', 'SI', 'BLE']",22695
INDEFENSIBLE,"['IH N', 'D IH', 'F EH N', 'S AH', 'B AH L']","['IN', 'DE', 'FEN', 'SI', 'BLE']",172768
INDEFINABLE,"['IH N', 'D IH', 'F AY', 'N AH', 'B AH L']","['IN', 'DE', 'FIN', 'A', 'BLE']",70183
INDEFINITE,"['IH N', 'D EH', 'F AH', 'N AH T']","['IN', 'DEF', 'I', 'NITE']",1332966
INDEFINITELY,"['IH N', 'D EH', 'F AH', 'N AH', 'T L IY']","['IN', 'DEF', 'I', 'NITE', 'LY']",1501553
INDELIBLE,"['IH N', 'D EH', 'L IH', 'B AH L']","['IN', 'DEL', 'I', 'BLE']",307167
INDELIBLY,"['IH N', 'D EH', 'L AH', 'B L IY']","['IN', 'DEL', 'I', 'BLY']",80851
INDELICATE,"['IH N', 'D EH', 'L IH', 'K AH T']","['IN', 'DEL', 'I', 'CATE']",24398
INDEMNIFICATION,"['IH N', 'D EH M', 'N AH', 'F IH', 'K EY', 'SH AH N']","['IN', 'DEM', 'NI', 'FI', 'CA', 'TION']",807413
INDEMNIFIED,"['IH N', 'D EH M', 'N AH', 'F AY D']","['IN', 'DEM', 'NI', 'FIED']",268254
INDEMNIFY,"['IH N', 'D EH M', 'N AH', 'F AY']","['IN', 'DEM', 'NI', 'FY']",1135404
INDEMNIFYING,"['IH N', 'D EH M', 'N IH', 'F AY', 'IH NG']","['IN', 'DEM', 'NI', 'FY', 'ING']",101130
INDEMNITY,"['IH N', 'D EH M', 'N AH', 'T IY']","['IN', 'DEM', 'NI', 'TY']",1683423
INDENT,"['IH N', 'D EH N T']","['IN', 'DENT']",1569632
INDENTATION,"['IH N', 'D EH N', 'T EY', 'SH AH N']","['IN', 'DEN', 'TA', 'TION']",635608
INDENTURE,"['IH N', 'D EH N', 'CH ER']","['IN', 'DEN', 'TURE']",568576
INDENTURED,"['IH N', 'D EH N', 'CH ER D']","['IN', 'DEN', 'TURED']",161474
INDEPENDENCE,"['IH N', 'D IH', 'P EH N', 'D AH N S']","['IN', 'DE', 'PEN', 'DENCE']",14412277
INDEPENDENT,"['IH N', 'D IH', 'P EH N', 'D AH N T']","['IN', 'DE', 'PEN', 'DENT']",64169624
INDEPENDENTLY,"['IH N', 'D IH', 'P EH N', 'D AH N', 'T L IY']","['IN', 'DE', 'PEND', 'ENT', 'LY']",7464079
INDESCRIBABLE,"['IH N', 'D IH', 'S K R AY', 'B AH', 'B AH L']","['IN', 'DE', 'SCRIB', 'A', 'BLE']",250954
